Epoch,MdALE loss per epoch,Logarithmic MdALE loss per epoch
79,0.31692192787855544,-1.1490998197325917
80,0.3207574605555152,-1.1370700160358804
81,0.318768931361264,-1.1432887917672399
82,0.3136039445651867,-1.159624412252125
83,0.31637729568520756,-1.1508198039275843
84,0.31324192880500185,-1.1607794515235366
85,0.31210455976816837,-1.1644170198532415
86,0.31200178312255156,-1.164746376052603
87,0.3114643151068809,-1.1664705055612892
88,0.31218117315260735,-1.1641715765224605
89,0.30915167098675217,-1.1739232778918849
90,0.3088431432387032,-1.1749217580298394
91,0.31305969354744445,-1.1613613924165391
92,0.3099727983632559,-1.1712707325682608
93,0.31298702742423856,-1.1615935352298403
94,0.30902478821163726,-1.1743337845522688
95,0.30777609949366025,-1.1783827100605244
96,0.31639507354375346,-1.1507636135519765
97,0.306678379910242,-1.1819557029771002
98,0.3087412270037123,-1.1752518060065265
99,0.31056887380937775,-1.1693495863948928
100,0.3054021117087746,-1.1861259716544685
101,0.3037009712753079,-1.1917117087949227
102,0.3000854402658585,-1.2036880439878148
103,0.3001872213082216,-1.2033489279498744
104,0.31030973558838976,-1.1701843332588142
105,0.30563887890977526,-1.1853510082183476
106,0.304297337968401,-1.1897499701674235
107,0.3063443310930964,-1.1830455446557644
108,0.3068438931006964,-1.181416152249276
109,0.30822561921372965,-1.1769232342629405
110,0.3081603199044815,-1.1771351122612799
111,0.3075028146968506,-1.1792710382917644
112,0.31298266865392543,-1.161607461687752
113,0.3069161318285909,-1.1811807549431828
114,0.3088607701936341,-1.1748646855245424
115,0.3013818123148416,-1.1993773386223212
116,0.30677119777271405,-1.181653093385189
117,0.3076733354285764,-1.17871665809982
118,0.3102697837180038,-1.1703130899102931
119,0.3127477210092744,-1.1623584166024357
120,0.3013170837410242,-1.1995921343503038
121,0.31024602554543407,-1.1703896654696155
122,0.3057496047070183,-1.1849887972790818
123,0.30758186468163956,-1.1790140005606211
124,0.30196452022970055,-1.1974457511920091
125,0.2979368068798148,-1.2108738724143788
126,0.307266342824923,-1.1800403413080165
127,0.30044584641970196,-1.2024877528286237
128,0.30336456427442776,-1.192820014292815
129,0.30459523686026263,-1.1887714760029509
130,0.30264123860093073,-1.195207206011328
131,0.3116908641956624,-1.1657434022448534
132,0.3063277885941996,-1.1830995458037497
133,0.3027881815666866,-1.1947217886736619
134,0.29897207336633075,-1.207405110066119
135,0.2992130087209354,-1.2065995554815983
136,0.30539951936154835,-1.1861344599986197
137,0.3035996057035331,-1.1920455321982213
138,0.3012752889372791,-1.1997308510208329
139,0.2997010448856314,-1.204969818227054
140,0.3038696239961656,-1.1911565379999498
141,0.3099736841386464,-1.1712678749816288
142,0.29911468490830845,-1.2069282175661349
143,0.30202112962680605,-1.1972582984030737
144,0.30575480022685375,-1.184971804695566
145,0.3071198927077793,-1.1805170776391631
146,0.30660014891830767,-1.1822108268357752
147,0.304144114925265,-1.1902536276537645
148,0.30604025365551707,-1.1840386377875751
149,0.3095454871220917,-1.1726502279566628
150,0.3029195884672634,-1.1942878932899819
151,0.3080893569886973,-1.1773654179920856
152,0.3012903829317027,-1.199680751935766
153,0.29750329937838255,-1.2123299637104457
154,0.29970553538027633,-1.204954835092758
155,0.29792700732211747,-1.2109067643519815
156,0.2967044969354002,-1.2150185952939838
157,0.2955137295260028,-1.2190399811983803
158,0.2992566489247799,-1.2064537161617122
159,0.29681801159299775,-1.214636083569995
160,0.2995877937482856,-1.2053477699971957
161,0.3000718943239935,-1.2037331852902253
162,0.29743209394791625,-1.2125693356879916
163,0.2942573035851294,-1.2233007121298063
164,0.2960471953378284,-1.217236393658994
165,0.29478100330634793,-1.2215225600025892
166,0.2953643602121235,-1.2195455654116223
167,0.2896153033809478,-1.2392017767004704
168,0.2944359608921814,-1.2226937498174537
169,0.29262456113416574,-1.2288648529272805
170,0.29720341391539856,-1.2133384792751716
171,0.29427977900131885,-1.2232243348993297
172,0.2986079963663942,-1.2086236147098446
173,0.29008942870305765,-1.237566028701235
174,0.29829674614024293,-1.209666495532181
175,0.3024537212537849,-1.1958270008058298
176,0.30138742472347735,-1.1993587165417936
177,0.2950799416517613,-1.2205089707030712
178,0.2933149629134313,-1.2265082885705956
179,0.2916595212696075,-1.2321681800969284
180,0.29089815609760505,-1.2347820521136346
181,0.2950523819405835,-1.2206023725049928
182,0.2934915937887998,-1.2259062813888915
183,0.2932581916418935,-1.2267018578509972
184,0.30203496260493073,-1.1972124980931191
185,0.2947581630438624,-1.2216000451428501
186,0.29731205559067364,-1.2129729995456882
187,0.2982118228806325,-1.2099512299504092
188,0.29459025144981715,-1.2221698663028266
189,0.2969594853763061,-1.2141595623589099
190,0.29944153429595277,-1.2058360915146638
191,0.2932526173257964,-1.2267208662512246
192,0.30014498432950054,-1.2034896399702995
193,0.293316279939953,-1.2265037984363323
194,0.28983699007250663,-1.2384366172390988
195,0.2969143535620257,-1.2143115536116245
196,0.29313854210595414,-1.2271099417665916
197,0.3003683200008466,-1.2027458240380544
198,0.29273218793476546,-1.2284971223015253
199,0.2994643283044065,-1.2057599726790065
200,0.2911665637514018,-1.2338597915344631
201,0.2927990540018383,-1.2282687277682385
202,0.2919121601236722,-1.2313023434639905
203,0.2889122644061752,-1.2416322203301007
204,0.2957637179959078,-1.2181943934430948
205,0.2895029712392507,-1.2395897186737388
206,0.2897544938919182,-1.2387212873332183
207,0.28752762989423786,-1.2464363193824657
208,0.28577407491036577,-1.252553728201365
209,0.292971121278708,-1.2276812370113512
210,0.28861510346595753,-1.2426613004498432
211,0.2843969631325869,-1.2573842592655242
212,0.2923964693867732,-1.229644625780051
213,0.29213265221381685,-1.2305472914681086
214,0.29212297057998515,-1.2305804332418626
215,0.29121325269457093,-1.2336994530682226
216,0.28714687478928225,-1.2477614352787427
217,0.29468475309653147,-1.2218491276093633
218,0.29077304681450505,-1.2352122239509298
219,0.2945982891141241,-1.2221425824581689
220,0.29516996037139115,-1.2202039516932612
221,0.296991138119218,-1.2140529786070298
222,0.2957007629574646,-1.2184072719529908
223,0.2891272731824524,-1.2408882961788563
224,0.29024930655410663,-1.2370150475401285
225,0.29020589890245757,-1.2371646117143211
226,0.2956436255713699,-1.218600517673694
227,0.293958710290665,-1.2243159626944569
228,0.29160961161198673,-1.2323393177585291
229,0.29389517432644197,-1.2245321251325492
230,0.29098105970788185,-1.234497100843385
231,0.28796513765240966,-1.2449158559913336
232,0.2922956057283106,-1.2299896404082835
233,0.2959693378581874,-1.2174994183406513
234,0.2880585106120424,-1.244591657633395
235,0.29028540264244196,-1.236890692913919
236,0.2865835996353719,-1.2497249891075781
237,0.2839647227993992,-1.2589052640313878
238,0.2850468551864708,-1.2551017080633144
239,0.28683351689207104,-1.2488533120497427
240,0.2910443116060732,-1.2342797498426974
241,0.2896937197155593,-1.2389310530211766
242,0.29129271805159945,-1.2334266134356273
243,0.292886433003707,-1.2279703457715674
244,0.28770620963752097,-1.2458154249331215
245,0.2897864818558545,-1.2386108966436644
246,0.2914433133554447,-1.2329097574353758
247,0.2878462362864663,-1.2453288432056013
248,0.2857237200006105,-1.2527299490383794
249,0.28502962082826777,-1.2551621713833545
250,0.2847449494206015,-1.256161413702044
251,0.2887826850773291,-1.2420808284792113
252,0.2941373542482332,-1.2237084294228204
253,0.2942850745502574,-1.2232063401145352
254,0.29168112514943434,-1.2320941105803627
255,0.2918900499259466,-1.231378088972848
256,0.29383574509640903,-1.224734357917218
257,0.28840271605559914,-1.243397455947176
258,0.28783916994824527,-1.2453533925102904
259,0.29371328122921064,-1.2251512214077005
260,0.291775553240635,-1.2317704255647566
261,0.29398436154935337,-1.2242287050672027
262,0.29164066646929204,-1.232232828800009
263,0.2873205281893436,-1.2471568634459451
264,0.2943854225080399,-1.222865409290735
265,0.29409473021916693,-1.223853351912655
266,0.29125638477681304,-1.2335513523620358
267,0.2880605690779253,-1.2445845116597396
268,0.2832794277960386,-1.2613214911041428
269,0.28246502139606483,-1.2642005541287582
270,0.286396328093363,-1.250378664880897
271,0.2917992605978603,-1.2316891768313425
272,0.28543761846357385,-1.253731773012442
273,0.28534902935119566,-1.2540421836130706
274,0.29077202328286567,-1.235215743993286
275,0.28640701236776017,-1.2503413596710853
276,0.2864840949662427,-1.2500722593203872
277,0.2966364283859007,-1.215248036908048
278,0.28406115435786494,-1.258565731755588
279,0.2860990927150883,-1.25141705014715
280,0.2851490812108759,-1.2547431435104128
281,0.2948832125714632,-1.2211758906155492
282,0.2853649014121086,-1.253986561838092
283,0.2880725936881049,-1.244542769191302
284,0.28862622138708977,-1.2426227795725084
285,0.2961326924375792,-1.216947639845804
286,0.2945985217767503,-1.222141792696168
287,0.2898305460199114,-1.2384588508547294
288,0.2903169286748978,-1.2367820952360031
289,0.2923327509447513,-1.2298625674872843
290,0.29185879768697126,-1.2314851632364907
291,0.2903022550316988,-1.2368326400461434
292,0.29137053083046677,-1.2331595199490235
293,0.2895795311512305,-1.2393253006949194
294,0.2895926325414854,-1.2392800589133615
295,0.2893301373190462,-1.2401868991832343
296,0.2866085762181523,-1.249637840036644
297,0.2904045170373586,-1.2364804416161077
298,0.29262053959476325,-1.2288785960219173
299,0.2860788109257933,-1.2514879434451067
300,0.2913029079102377,-1.2333916325391523
301,0.28994492384213066,-1.23806429182404
302,0.29001604273976717,-1.2378190377394
303,0.28967279574999116,-1.2390032835178266
304,0.29385422771773095,-1.2246714586942162
305,0.29086800371265087,-1.2348857102053703
306,0.2926676078012103,-1.228717758298625
307,0.2880383210661383,-1.2446617484403644
308,0.2873872104780631,-1.2469248070996244
309,0.291821400885164,-1.2316133046466324
310,0.28678708119411833,-1.2490152159221248
311,0.28534461983870696,-1.254057636781316
312,0.291184320684096,-1.2337988079138513
313,0.2863263091651468,-1.2506231774040977
314,0.2843290778201265,-1.2576229869055284
315,0.2883044579956106,-1.243738211413244
316,0.28616747568803186,-1.251178060218174
317,0.2819380452386695,-1.2660679299163207
318,0.2795192447701464,-1.2746841344813145
319,0.2817318541016773,-1.266799532389436
320,0.27650480892122603,-1.2855270660508222
321,0.28028834587329804,-1.2719363990096908
322,0.2834177445692564,-1.2608333405266938
323,0.2787421068102555,-1.2774682729844897
324,0.2788516210805838,-1.2770754627132883
325,0.27861432401078573,-1.2779268047054584
326,0.2755794698312864,-1.2888792352469323
327,0.2862756364887615,-1.2508001683378596
328,0.28333512466549005,-1.2611248958370822
329,0.28299698750754937,-1.262319026245205
330,0.28473615244836714,-1.2561923083962006
331,0.28329706044865827,-1.2612592483073053
332,0.28551637090717297,-1.2534559103490237
333,0.2889018139154239,-1.241668392833141
334,0.2927435868014116,-1.2284581834858153
335,0.28652209746646834,-1.2499396167738206
336,0.2809259758776218,-1.2696640753929345
337,0.2866970828086658,-1.2493290812102724
338,0.2793027462110747,-1.2754589736014543
339,0.27968099908261884,-1.2741056142865828
340,0.2825675193458853,-1.2638377504190457
341,0.2801937167735989,-1.2722740694077455
342,0.2801916567476829,-1.2722814215836349
343,0.27896000854996195,-1.2766868459653227
344,0.2822968715044853,-1.2647960259502884
345,0.2854995346464629,-1.2535148798472504
346,0.28043831574480355,-1.2714014864209129
347,0.2802678451166063,-1.2720095433510803
348,0.2818514504438315,-1.2663751183126357
349,0.2848836964919484,-1.255674264486195
350,0.2841886639175891,-1.258116951807884
351,0.28005323354714884,-1.2727755740721225
352,0.28183365775638997,-1.2664382481955743
353,0.28123752561792603,-1.2685556798056317
354,0.28388351467225764,-1.2591912845641158
355,0.27853244265033766,-1.2782207357338238
356,0.280706161472343,-1.2704468454727944
357,0.28307221340653277,-1.262053242841675
358,0.2831660669304206,-1.2617217445025255
359,0.2805120389037752,-1.2711386354973502
360,0.2753328531456589,-1.2897745381538201
361,0.2784883406891277,-1.278379085162144
362,0.2772224863302812,-1.2829348954387902
363,0.2804877657016918,-1.2712251710073423
364,0.2870374839955256,-1.2481424654945839
365,0.2857993605459031,-1.2524652509069867
366,0.28075017457580415,-1.2702900635443508
367,0.27949364631681567,-1.2747757189644515
368,0.2823707142720138,-1.2645344817433621
369,0.28653660649930557,-1.2498889796131252
370,0.2826453699115176,-1.2635622769908763
371,0.27963577530136335,-1.2742673250859908
372,0.2808229183863079,-1.2700309919762065
373,0.2796070528344028,-1.2743700442109962
374,0.2804154419384456,-1.2714830542309072
375,0.2786916575054019,-1.2776492785432514
376,0.27370302750215036,-1.2957116016077495
377,0.27694180695959714,-1.2839478780437104
378,0.27425217534714424,-1.2937072478723148
379,0.2732288714906582,-1.2974454779135722
380,0.2791277515719113,-1.2760857110220871
381,0.27873868420792364,-1.2774805518015793
382,0.2757415715135294,-1.2882911869964289
383,0.27696672565042685,-1.283857904015944
384,0.27664190420933304,-1.2850313737230552
385,0.2762336762573219,-1.286508118367318
386,0.27506922379092724,-1.2907324901163542
387,0.2806819801753573,-1.2705329937014682
388,0.27845435833448234,-1.2785011169429612
389,0.27796248843573634,-1.2802691080802702
390,0.28236383559032335,-1.2645588425043337
391,0.2764955737061661,-1.2855604664438451
392,0.27700444205215147,-1.283721736634023
393,0.27930088049102536,-1.2754656535439401
394,0.28599285874714503,-1.2517884378896023
395,0.29008655128846983,-1.2375759478109092
396,0.2851067381295819,-1.2548916490755844
397,0.28146214652029666,-1.2677573110649922
398,0.2798458945772147,-1.2735162038355816
399,0.2791429630216034,-1.2760312161352938
400,0.2799761089429469,-1.273051004657051
401,0.2820104219513529,-1.2658112514526256
402,0.2861707483686572,-1.251166624041145
403,0.28454458649305464,-1.2568653189143482
404,0.2853587447249201,-1.2540081368586133
405,0.2829898543679359,-1.2623442322715157
406,0.28761385556465785,-1.2461364777843686
407,0.28266446759416625,-1.2634947116262254
408,0.2803112387288611,-1.271854726257143
409,0.281296429994844,-1.2683462546623296
410,0.27766815027552655,-1.2813285823685312
411,0.27498813958659724,-1.2910273110216481
412,0.27727469274725414,-1.28274659360752
413,0.27400687296633636,-1.2946020890899148
414,0.2704488188841323,-1.3076724078987436
415,0.269675911038348,-1.3105343704437957
416,0.27055567233424876,-1.3072773891761993
417,0.27002983425394295,-1.3092228288513066
418,0.27624334323750205,-1.2864731233183295
419,0.2756120890837838,-1.2887608762045706
420,0.2783024355310271,-1.279046859029631
421,0.28031051176429433,-1.2718573196797711
422,0.2816688886226654,-1.2670230517230088
423,0.27572681527552273,-1.28834470316658
424,0.2792027923590156,-1.2758169068580598
425,0.27988513495418976,-1.273375992287645
426,0.27948345003105796,-1.2748122009091518
427,0.2782071232109192,-1.2793893951803317
428,0.2813611364572026,-1.268116251667606
429,0.2763614622328636,-1.286045624331744
430,0.2748561551763697,-1.2915073902514214
431,0.28198238222242833,-1.2659106843841814
432,0.2759790069755134,-1.287430477840746
433,0.2747832639892626,-1.2917726230021764
434,0.2775216719892624,-1.2818562515864766
435,0.27664534077518027,-1.2850189513660304
436,0.2758774699645061,-1.287798461243663
437,0.27114939412859085,-1.3050853401486393
438,0.27276702343723824,-1.2991372421479326
439,0.2840540502961114,-1.2585907409850392
440,0.2805878874456472,-1.2708682788682646
441,0.2864961471863879,-1.250030190783777
442,0.285136556574419,-1.2547870675920625
443,0.28133277893319336,-1.2682170436728426
444,0.2810339143474439,-1.2692799253031255
445,0.2808444608259444,-1.269954283089615
446,0.28017143811036904,-1.2723535842135731
447,0.28210065258661454,-1.2654913476602563
448,0.28645528862424463,-1.2501728156544336
449,0.28815141792303434,-1.2442691803306063
450,0.2857525317304588,-1.252629116397354
451,0.278197532129464,-1.279423870382378
452,0.28427689317270577,-1.2578065398410565
453,0.27925170218945994,-1.2756417454758993
454,0.27954063797053436,-1.2746076017124326
455,0.2753559755275223,-1.2896905619383132
456,0.27281015599552977,-1.2989791249831852
457,0.2724721001571353,-1.3002190548649717
458,0.2695050070606078,-1.3111683097310625
459,0.2703088784136897,-1.3081899797216352
460,0.27709062528461365,-1.2834106592098133
461,0.2738888005858827,-1.2950330922461029
462,0.2706139768761963,-1.3070619131521533
463,0.27662176261434673,-1.2851041838358568
464,0.27922131098936936,-1.2757505822483248
465,0.2775365547245417,-1.281802625734029
466,0.27683451522781244,-1.284335369270144
467,0.2793951638993219,-1.2751281411876663
468,0.27845318302797617,-1.2785053377746751
469,0.27867428437019875,-1.2777116186824797
470,0.2734355751161259,-1.2966892420302925
471,0.282153912657889,-1.2653025673659946
472,0.27967281729546595,-1.2741348687116494
473,0.2756776596689606,-1.2885229955415098
474,0.2767438849562528,-1.2846628035498748
475,0.27867057782558996,-1.2777249194047444
476,0.2762035815809446,-1.2866170707450952
477,0.2770724295774903,-1.2834763283552761
478,0.2748034297155305,-1.2916992379420653
479,0.27927458750230383,-1.2755597965568275
480,0.2767781296638351,-1.2845390696902577
481,0.2790912155036667,-1.2762166133039932
482,0.2729108163239624,-1.2986102173007614
483,0.27934729427941124,-1.275299488896533
484,0.2763946824278014,-1.2859254259574746
485,0.2762122907297312,-1.2865855396134827
486,0.27581959418323754,-1.2880082712471665
487,0.2736177103382569,-1.2960233645602046
488,0.2802987928212296,-1.2718991275590574
489,0.27888747613477793,-1.276946889857548
490,0.2799945774209929,-1.2729850423540146
491,0.27640772932845914,-1.2858782231943076
492,0.28115128909412024,-1.2688623591784276
493,0.27634752202041946,-1.286096067558991
494,0.28225959215952745,-1.2649280919079433
495,0.28631045259932775,-1.2506785582908373
496,0.2842353811965412,-1.257952577061746
497,0.2867356661515659,-1.2491945114877432
498,0.27895557266957227,-1.2767027475839154
499,0.27464549968273866,-1.2922741049722517
500,0.2826332861862925,-1.2636050301537511
501,0.2823508920348552,-1.2646046835452602
502,0.2831994569718126,-1.261603834636824
503,0.2800766781557832,-1.2726918627467383
504,0.2762239950299841,-1.2865431662192783
505,0.2746896829625915,-1.2921132440576626
506,0.27373133367966324,-1.2956081876478476
507,0.2781560675931641,-1.2795729285942683
508,0.27490909450717277,-1.2913148013928233
509,0.26994639323079445,-1.3095318832858003
510,0.2710404249990339,-1.3054872994890028
511,0.27111484549910725,-1.3052127637440218
512,0.2738528129627529,-1.2951644958944344
513,0.27764793529214066,-1.2814013876911943
514,0.2807171306781521,-1.270407769054114
515,0.27441877229581835,-1.2930999733136395
516,0.2776697986789958,-1.2813226457907325
517,0.2757338856958453,-1.2883190606491333
518,0.27288850541583376,-1.2986919722874475
519,0.27156054829071147,-1.303570150509959
520,0.2696041253790129,-1.3108005982101192
521,0.2705499898934977,-1.307298392248789
522,0.2733225414852831,-1.2971027105423127
523,0.27073174428509117,-1.3066268218374937
524,0.27673755223554797,-1.2846856867769518
525,0.27335936652910175,-1.2969679885281598
526,0.2771728158857092,-1.2831140832656218
527,0.2721022256152302,-1.3015774538245861
528,0.27681112544977843,-1.284419862947433
529,0.27402548186090764,-1.2945341774258878
530,0.27729050579158343,-1.2826895649862677
531,0.2745272258511599,-1.2927048395222693
532,0.2739607549491984,-1.2947704129648934
533,0.272962661174593,-1.2984202654055932
534,0.2757883668361389,-1.2881214942219557
535,0.2751930709079154,-1.2902823516268647
536,0.2723850735276215,-1.30053850236225
537,0.2693212281489812,-1.3118504551306143
538,0.2757615531450562,-1.2882187245546326
539,0.2794718903667365,-1.2748535625832882
540,0.2735246045336084,-1.2963636994347574
541,0.26948995211104765,-1.3112241727750777
542,0.2740535056498534,-1.294431915563606
543,0.2715001742181185,-1.3037924979209918
544,0.27320912511789835,-1.2975177509725142
545,0.2755215172335202,-1.2890895509579907
546,0.27311228123736486,-1.2978722817685668
547,0.2744049499783336,-1.2931503440134713
548,0.27352244980365875,-1.2963715771115771
549,0.2739451131688577,-1.2948275095621564
550,0.2742996228520987,-1.2935342559863032
551,0.27237312521001417,-1.3005823688616875
552,0.27716469994514,-1.283143364850714
553,0.2800456999946082,-1.2728024748644289
554,0.27497041253074933,-1.291091777901146
555,0.27433295978665007,-1.2934127286266555
556,0.2695936872420614,-1.3108393154923799
557,0.2735298228487156,-1.2963446215703032
558,0.270420266470712,-1.3077779876562856
559,0.2742726248946442,-1.2936326858926177
560,0.275219890925849,-1.2901848974613035
561,0.27511980889905263,-1.2905486074678012
562,0.2757194935751557,-1.2883712577023525
563,0.27196176489950613,-1.3020937927894634
564,0.27052726398044197,-1.3073823947194396
565,0.26842132861121665,-1.3151974112772544
566,0.27567166009074157,-1.2885447587975953
567,0.2707602847909517,-1.306521407521661
568,0.2694943540076482,-1.3112078387313935
569,0.26745110701961095,-1.3188185068486997
570,0.26686567548124046,-1.3210098352583994
571,0.26879311555492486,-1.3138132824359627
572,0.274560219826399,-1.292584662033097
573,0.2700257367525831,-1.3092380032206858
574,0.27450412031507915,-1.2927890078899071
575,0.2758690890387264,-1.2878288408650438
576,0.2752346102704739,-1.2901314167663633
577,0.27125341581608864,-1.3047017813363844
578,0.2725648147168738,-1.2998788409891675
579,0.27647079334880664,-1.2856500934405395
580,0.2689725594101862,-1.3131459142111943
581,0.26769274398214776,-1.3179154338581138
582,0.2702878014420301,-1.3082679564183324
583,0.276140549268924,-1.2868453064002736
584,0.2839348444391754,-1.2590104881307709
585,0.2814759067381677,-1.2677084239173066
586,0.2815502799602964,-1.2674442329282607
587,0.2837720681614198,-1.2595839399546025
588,0.27936365874213187,-1.2752409095447705
589,0.2751547595328867,-1.2904215776689112
590,0.27563131390325546,-1.288691125457894
591,0.2781421657106058,-1.279622908557277
592,0.2743152960571239,-1.2934771186227745
593,0.2772293140304164,-1.2829102667870982
594,0.28091040892963715,-1.2697194899171966
595,0.27743124744785314,-1.2821821334371435
596,0.2728639308193375,-1.2987820299578534
597,0.27677787135506027,-1.284540002960873
598,0.27433676869183,-1.293398844481122
599,0.2708858263314811,-1.3060578519262287
600,0.2790978293970704,-1.2761929156214091
601,0.2792932714500928,-1.2754928970834816
602,0.27763819459294603,-1.2814364712226256
603,0.2781274434383218,-1.2796758407040105
604,0.28209211435765175,-1.265521614723089
605,0.28077977911273794,-1.2701846211302221
606,0.28321540596146066,-1.261547519060747
607,0.28055585917378084,-1.2709824324059065
608,0.28560664192940516,-1.2531397927317853
609,0.2808041064182493,-1.2700979829407961
610,0.2765021635026144,-1.2855366334477758
611,0.28022520965196474,-1.2721616789194377
612,0.28074096146768646,-1.2703228801198125
613,0.2844831749767961,-1.257081166086157
614,0.27293493130779983,-1.29852185906418
615,0.28545685471636245,-1.253664383140234
616,0.2815859309351569,-1.2673176171141172
617,0.28022643927192076,-1.272157290958555
618,0.27826221206674406,-1.2791914009603005
619,0.27875317803518096,-1.277428555249729
620,0.2776924567387433,-1.2812410483845746
621,0.2759860746641973,-1.287404868653066
622,0.27416018839603945,-1.2940427142405038
623,0.2748528629917178,-1.2915193681689854
624,0.2760590767690227,-1.2871403899050453
625,0.27431109614822036,-1.2934924292566168
626,0.2732568110775647,-1.2973432260602409
627,0.2744971642868682,-1.292814348552694
628,0.27429762919488515,-1.293541524186084
629,0.27454717223966996,-1.292632184929055
630,0.2726370834309163,-1.2996137329082482
631,0.2803020214121771,-1.271887609234911
632,0.27488086638009224,-1.291417488342799
633,0.27321192620558776,-1.2975074984843178
634,0.2723525425276487,-1.300657939680521
635,0.2781412559755645,-1.2796261793182087
636,0.2793350231596183,-1.2753434176890217
637,0.27927537374993355,-1.2755569812397234
638,0.27529803167027717,-1.2899010166220222
639,0.2825907641221434,-1.2637554910699353
640,0.27850351869250595,-1.2783245852511438
641,0.27464430390791217,-1.2922784588663843
642,0.27803433911060094,-1.2800106509391327
643,0.27888547311601103,-1.2769540720587271
644,0.2764514575402544,-1.2857200338653605
645,0.2831330286324472,-1.2618384259461999
646,0.2812436351287933,-1.2685339563727636
647,0.2775009094324653,-1.2819310685669087
648,0.2805198400125999,-1.271110825637988
649,0.27895295263333997,-1.2767121399345016
650,0.27481071604189944,-1.2916727236085983
651,0.2842767444320897,-1.2578070630656255
652,0.2769181542730846,-1.284033288393555
653,0.27702502956547054,-1.2836474174348351
654,0.28165033960689645,-1.2670889078658356
655,0.2809196913725074,-1.2696864463231774
656,0.279016813313883,-1.2764832362027252
657,0.2740536196614416,-1.2944314995442445
658,0.2776657937421571,-1.2813370692740944
659,0.27257616363762077,-1.2998372043439723
660,0.27832398209702786,-1.278969440619979
661,0.27558628710440275,-1.2888544975957594
662,0.2735442201671065,-1.2962919876770373
663,0.2711145737299661,-1.3052137661578767
664,0.27903488582356045,-1.2764184661833464
665,0.27688192237334763,-1.2841641366953755
666,0.27981970079286544,-1.273609808961875
667,0.27499372031897396,-1.291007016780024
668,0.27418779456585096,-1.2939420257335972
669,0.2708577910703756,-1.306161352033032
670,0.27811959854423796,-1.2797040472147594
