Epoch,Losses per epoch,Logarithmic losses per epoch
312,315.9400120767688,5.755552360365831
313,316.0944378640602,5.756041022939141
314,316.25963743495396,5.7565635136800255
315,315.91584615588374,5.755475868486926
316,316.1683674764198,5.756274880164561
317,316.8237852552052,5.758345736841643
318,316.7936362527961,5.758250572152642
319,317.9160942302375,5.761787493342527
320,317.5953253636835,5.76077801063646
321,317.9022120510112,5.761743826215955
322,316.9460913934,5.758731700719762
323,317.6961191772126,5.761095325831685
324,317.4760346233544,5.760402333982628
325,317.2542111085808,5.759703380292314
326,317.4920390829942,5.760452744264046
327,316.19545267197105,5.7563605434954
328,316.4225685942231,5.7570785626613885
329,316.2971055698344,5.7566819793681665
330,316.1130135341021,5.756099787415915
331,316.37766270375033,5.756936635119876
332,315.814711022753,5.755155684089177
333,315.6154151249825,5.7545244316476625
334,315.4777454579522,5.754088142117644
335,316.33960646196454,5.756816340499558
336,316.93920010229357,5.75870995769717
337,316.6801802408204,5.757892369460644
338,316.62867818757985,5.757729725112098
339,316.77648910940223,5.758196443516484
340,316.9957012369717,5.758888213018682
341,316.83808247454095,5.758390862546901
342,317.1788984980719,5.759465963266871
343,316.73775232973327,5.758074151775641
344,315.80028917407367,5.7551100175085
345,316.38209242112634,5.756950636381304
346,316.3729558519115,5.75692175768886
347,316.7024565335875,5.757962710172508
348,316.86749611745716,5.758483693173397
349,315.62474378795304,5.754553988268354
350,316.08649902276613,5.756015907214097
351,316.0327401342875,5.755845816239869
352,316.67681511513695,5.757881743144971
353,317.0158668456429,5.758951825765493
354,316.5544076385953,5.75749513088181
355,316.64020217285366,5.7577661203484105
356,316.9812770104961,5.758842709074617
357,316.6117673389338,5.757676314598699
358,315.9880610946364,5.755704431527092
359,316.6943231319571,5.7579370283190725
360,317.16515811470305,5.759422641718484
361,316.72134984342074,5.758022364734425
362,317.3363226113658,5.759962166072688
363,316.74937368382007,5.7581108418790725
364,316.25618400248936,5.756552594008619
365,315.85420507480245,5.755280730774535
366,315.9979294026774,5.755735661042271
367,316.4837050462827,5.757271755412972
368,316.4054401164277,5.757024429539706
369,315.5392768857628,5.75428316515451
370,315.9234858122678,5.755500050762381
371,316.304961169595,5.756706815201541
372,316.2039412106827,5.756387388994602
373,316.56450385672383,5.757527024473823
374,316.48531525831834,5.75727684321975
375,316.84478395369354,5.758412013439588
376,317.50308803938225,5.7604875443937384
377,317.17413002046175,5.759450929122172
378,317.52466982521577,5.76055551555114
379,317.37820629222483,5.760094142509377
380,317.00188837714273,5.758907730885224
381,316.3773105642354,5.756935522083931
382,317.07018701687014,5.759123159517527
383,316.8543815975351,5.758442304291664
384,316.98822326138895,5.758864622592193
385,317.21569374427685,5.759581964401484
386,317.31966662938316,5.75990967785145
387,317.0204567327075,5.758966304074997
388,316.38775878091326,5.756968546083469
389,316.7834572854052,5.758218440412098
390,316.4798463252901,5.7572595628594385
391,317.0135409671958,5.758944488949823
392,316.76011514466995,5.758144752849754
393,316.84727886099427,5.758419887634161
394,315.2311045622841,5.753306035101919
395,314.3628985991639,5.750548046591563
396,315.65190476238206,5.754640039208169
397,315.27900160430397,5.753457966186429
398,316.0389084681758,5.755865334071122
399,316.0410772000846,5.755872196278304
400,316.07899348167933,5.755992161719678
401,315.28030032231226,5.753462085443743
402,315.2750893894604,5.753445557370438
403,315.40431427207716,5.753855353167399
404,315.2301126267679,5.753302888403949
405,315.58240814597264,5.75441984643579
406,315.1108209910083,5.752924389623934
407,315.8732565997415,5.755341046420445
408,316.333771617411,5.756797895454276
409,316.21796917502104,5.756431751671196
410,316.70581187473607,5.757973304733128
411,317.07134304745335,5.7591268054877975
412,317.0988369951344,5.759213513909491
413,316.59199067856514,5.757613849207031
414,317.936156068151,5.761850595542482
415,317.5916153701856,5.760766329056566
416,317.6356250544991,5.760904892649508
417,318.0141776233148,5.762095965507468
418,317.24255032997445,5.759666624301373
419,316.3922266623362,5.756982667520701
420,316.7482718638433,5.758107363350038
421,316.309560106894,5.756721354663234
422,315.7214696390138,5.754860399710319
423,315.9902601264186,5.755711390727141
424,315.832323855282,5.755211452046789
425,315.6075853093193,5.754499623249812
426,315.3766863807153,5.753767754170755
427,315.82357719647933,5.755183757668288
428,315.6749775119702,5.754713132086823
429,315.99150182564654,5.755715320268475
430,315.96065087913604,5.755617683298958
431,315.4561104259581,5.754019561134707
432,316.1246899361285,5.75613672416285
433,316.93418989791746,5.75869414947914
434,316.5374958826606,5.7574417049705175
435,316.9716271447346,5.758812265596249
436,316.8184701281683,5.758328960413014
437,317.33255662868635,5.7599502985215825
438,317.42171749007804,5.760231228845689
439,315.2118645661549,5.75324499866539
440,315.1992304352048,5.753204916468069
441,315.0739397998367,5.75280734080426
442,314.45719834980025,5.750847972601564
443,314.74654442991573,5.751767694087115
444,315.3197848093716,5.7535873137399065
445,315.7534294519227,5.754961622460367
446,315.909320162921,5.755455210895836
447,315.9076297982511,5.755449860090765
448,314.8869905421756,5.752213814272233
449,314.9599295221005,5.7524454228676785
450,314.6712975393514,5.751528594125514
451,315.3689874143333,5.753743341902222
452,315.76245231611875,5.754990197717006
453,315.3542805804393,5.753696707079494
454,316.51671658253986,5.757376057195907
455,315.65860427633584,5.754661263356534
456,316.6318702557095,5.757739806485831
457,316.9454359751077,5.758729632800366
458,317.28294346475076,5.759793941911858
459,317.675651229204,5.761030897574186
460,316.43580658969205,5.7571203982315255
461,316.20639620834413,5.756395152933666
462,317.25328720551033,5.759700468102709
463,317.0742901851784,5.759136100317158
464,316.3095006967945,5.756721166840567
465,316.03893156338455,5.7558654071482245
466,316.1326351184307,5.756161856911773
467,315.515119216566,5.754206602280191
468,315.63401806479595,5.754583371707932
469,316.71844726787145,5.758013200246932
470,316.3840578418294,5.756956848536307
471,316.004847515873,5.755757553709357
472,315.1343767907362,5.752999140847178
473,315.5769116591561,5.754402429322094
474,315.5287241995741,5.754249721258855
475,316.3430139799249,5.75682711214983
476,315.8767496960572,5.755352104896997
477,315.76202028290527,5.7549888294938185
478,316.1673976942456,5.756271812863208
479,316.2119984308094,5.756412869756936
480,315.88009083974157,5.755362682206082
481,315.8090391676109,5.755137724488574
482,316.6146869182591,5.757685535879035
483,316.3565639599386,5.756869944421221
484,315.5669981639791,5.754371014948847
485,316.0081623254646,5.755768043397195
486,316.1500328988366,5.756216888565463
487,316.40968767499237,5.757037853866586
488,316.4965146572517,5.757312229382212
489,315.5846082514193,5.754426817983382
490,315.1236234153436,5.752965017122005
491,315.5305933552291,5.754255645125608
492,315.89554318436086,5.7554115993969015
493,315.51351071033656,5.754201504235021
494,315.4557850173585,5.754018529584654
495,314.0474020039199,5.749543936310591
496,314.24331915412637,5.750167587591627
497,315.02113221874714,5.752639722984162
498,315.09688900579334,5.752880175676704
499,315.8391769561585,5.755233150353165
500,314.93156390760834,5.752355357785653
501,314.3488337974719,5.750503304936621
502,314.5662908358841,5.751194835601287
503,314.15410015920156,5.749883630360798
504,315.5674364980849,5.754372403984469
505,315.68738430006493,5.754752433726727
506,316.4460526188084,5.757152777194418
507,315.61813060345105,5.754533035368066
508,315.8982709862556,5.755420234498524
509,316.5478907946796,5.7574745438647295
510,316.8883720818673,5.758549573318939
511,316.81262635879904,5.758310515076597
512,316.3706897106782,5.7569145947841065
513,315.7742356103934,5.755027513979074
514,314.9332811748552,5.752360810597508
515,314.9645369804093,5.752460051473341
516,316.2111835127207,5.75641029262785
517,315.07862442643676,5.752822209034165
518,316.372566061047,5.756920525626835
519,316.710570487238,5.757988329960244
520,316.44562353473293,5.757151421246499
521,317.16379179997807,5.759418333812547
522,316.75055678960365,5.758114577020078
523,316.58624421208486,5.7575956980256935
524,316.2229001732924,5.756447345218389
525,315.45516983811035,5.75401657945447
526,316.0796272890876,5.755994166936051
527,315.7687139011659,5.7550100275698535
528,315.2520984369452,5.753372631244589
529,315.75971583068434,5.754981531400691
530,315.4809785921435,5.754098390439977
531,315.9017393227591,5.755431213721211
532,317.23174832314857,5.759632574043231
533,316.4710483524171,5.757231763000247
534,316.85885331274943,5.7584564170321535
535,316.03590498964684,5.7558558305172225
536,316.3219512549301,5.75676052801396
537,317.4108856451165,5.760197103802618
538,317.03059300944625,5.758998277136926
539,314.71015913033705,5.751652085501446
540,315.43214601263696,5.75394359074506
541,316.6426696704121,5.757773913066856
542,315.9032273950989,5.755435924264553
543,316.6073719673919,5.757662431974915
544,316.3263226970109,5.756774347516078
545,316.50059649973434,5.7573251262577605
546,315.9690909723104,5.755644395424107
547,315.776103202729,5.755033428289369
548,315.5331509782896,5.75426375087747
549,316.25773196391236,5.756557488640607
550,315.813610439365,5.755152199180883
551,316.5434092820512,5.757460386309167
552,316.95910363525013,5.758772754940343
553,315.2516896495587,5.753371334543778
554,315.2959771722898,5.753511807739174
555,316.29662732664104,5.756680467360796
556,316.6541643780775,5.757810214235751
557,316.4839533669992,5.757272540036683
558,316.01566929789414,5.755791798743289
559,316.36245130233,5.756888554079694
560,315.8442489674508,5.755249209065756
561,315.9058200309243,5.755444131287976
562,316.25382719893696,5.756545141783324
563,316.54802581183947,5.7574749703946
564,316.82547263977204,5.758351062767764
565,317.4463346252579,5.760308779244108
566,316.68338025669436,5.757902474291656
567,316.02216858440136,5.755812364874359
568,316.5831500108324,5.757585924333911
569,317.05429140096805,5.759073025462001
570,317.2011556543688,5.759536133052823
571,316.70908065160074,5.757983625857255
572,316.1327760960132,5.756162302856087
573,316.1154502447675,5.756107495739109
574,316.3324886383195,5.7567938396695055
575,315.37235400794316,5.753754016939322
576,315.826526250297,5.7551930952867
577,315.541960410794,5.754291669685694
578,315.6997555634269,5.754791621295122
579,315.6909564701581,5.754763749192787
580,315.92006667824376,5.755489228038905
581,316.5131533723626,5.757364799559115
582,317.040877145719,5.759030715550441
583,315.68720708060806,5.754751872350139
584,314.00185403580923,5.749398890463462
585,313.47638319904445,5.747724024536902
586,314.34157833349184,5.7504802237384975
587,313.7561661616472,5.748616143357726
588,314.6351507247842,5.751413715866419
589,315.5485901336812,5.754312680055384
590,315.4243635579171,5.753918918083045
591,314.83374512781194,5.752044706248709
592,315.7479394761169,5.754944235401285
593,315.27185048435666,5.753435284050883
594,316.0503003049918,5.755901379099764
595,315.09487557651545,5.752873785782734
596,316.00170483590273,5.755747608622684
597,315.76935203534714,5.755012048458904
598,315.6271728894753,5.754561684408225
599,316.1533287005693,5.756227313313876
600,315.3819032102393,5.753784295616596
601,314.8108462721703,5.751971970435634
602,314.5961163452693,5.751289645809485
603,315.05514140695163,5.752747675591365
604,313.63703162182435,5.748236367033482
605,313.8428516904235,5.748892388306688
606,314.02283847856216,5.749465717271423
607,314.29985457743305,5.750347481116279
608,313.0934251680225,5.746501628967903
609,314.0227462970026,5.749465423720886
610,314.94387019292117,5.7523944330841905
611,315.2517827976004,5.753371630015717
612,314.51853786407446,5.751043018327295
613,314.40507037091834,5.750682187558975
614,315.37432598760614,5.753760269781312
615,314.0819661380194,5.749653990499704
616,313.8996070953687,5.749073212159863
617,314.326325465347,5.750431699332987
618,315.6766742989813,5.7547185071801055
619,314.97130295948773,5.752481532959708
620,315.7036192350357,5.754803859657358
621,315.4733783771466,5.754074299267887
622,315.9634963802336,5.755626689130148
623,316.0024544362795,5.7557499807601635
624,316.1539419602409,5.756229253065956
625,315.1571097185182,5.753071275496871
626,316.0244759833111,5.755819666230768
627,315.51122489021543,5.754194259447321
628,316.1409251669339,5.756188079891902
629,315.03023516607794,5.752668618873616
630,315.4778533085592,5.754088483981976
631,315.0510011459449,5.752734534119708
632,315.2758537309067,5.753447981731085
633,315.7426778980009,5.754927571406694
634,316.10964074554744,5.7560891177933335
635,315.92945688291644,5.755518950953375
636,314.4045388125334,5.7506804968774805
637,314.53544200170114,5.751096762960258
638,314.5387563218894,5.751107300096249
639,314.309388136522,5.750377813343175
640,314.1069727941626,5.749733605579202
641,314.75896516979674,5.751807155981231
642,315.22070221889754,5.753273035455393
643,315.003244397976,5.752582938448706
644,315.43973233541027,5.753967641025422
645,314.8152359683327,5.751985914254947
646,314.1458305150539,5.749857306486659
647,314.80108542194,5.75194096451043
648,313.9060427445803,5.749093714202855
649,314.2470249187843,5.750179380182215
650,315.85523557164584,5.755283993340447
651,314.3490912624496,5.750504123978541
652,314.65746156646617,5.751484623553099
653,315.10952143091754,5.752920265478764
654,314.1264294214536,5.749795546339526
655,314.06231145773916,5.749591410353748
656,314.5124007080878,5.751023505277585
657,315.3271983871608,5.7536108247626725
658,315.6386116108565,5.754597924995513
659,315.40787037772833,5.753866627856563
660,315.28388080477964,5.753473441884767
661,314.98599573196975,5.7525281798436
662,315.71258894747854,5.754832271067541
663,315.99012980950545,5.75571097831905
664,315.29064231503946,5.753494887439613
665,315.5064318504344,5.75417906798721
666,314.61877932294385,5.751361681541126
667,314.8071167716673,5.751960123567464
668,315.69253041161875,5.754768734883713
669,314.9445460772732,5.752396579128901
670,314.91215335261256,5.75229372168619
671,314.7456697531444,5.751764915095567
672,315.0771625854987,5.752817569416571
673,315.47721314009686,5.754086454777374
674,315.55402038131405,5.754329888818405
675,315.8227398809391,5.755181106451879
676,316.3405258062236,5.756819246689312
677,316.84277452742424,5.758405671430053
678,317.3196323007128,5.759909569668202
679,316.66965723362995,5.757859139777557
680,316.164008333859,5.756261092660623
681,315.97909077625127,5.7556760429681
682,316.647464572087,5.757789055894498
683,317.0608409607536,5.759093682782578
684,315.90746347693664,5.755449333603455
685,315.6632832173293,5.754676086036015
686,315.3430848616763,5.753661204414103
687,316.2536630940964,5.756544622880883
688,316.0465533853451,5.755889523575963
689,315.92477185889976,5.755504121507584
690,315.006857105144,5.75259440717646
691,314.8170039961322,5.751991530319968
692,314.29004965959194,5.750316284567381
693,315.2877424687005,5.753485690022102
694,314.7762878241723,5.751862189132424
695,315.3091965405554,5.7535537337138365
696,314.4561156095794,5.750844529391834
697,313.76984815137575,5.7486597494853395
698,314.04483324670264,5.749535756756465
699,314.79161211119464,5.751910871052284
700,314.84138570577363,5.752068974566093
701,314.8698935892851,5.7521595172781845
702,314.43714678924295,5.750784204941005
703,315.1465209670239,5.753037676605861
704,315.85274012765836,5.75527609271521
705,314.8725378756097,5.7521679152713725
706,315.28627553797594,5.753481037338412
707,315.5013083576766,5.754162828906668
708,315.3228488036953,5.7535970307941
709,314.76312534541387,5.751820372914138
710,315.70025621607425,5.754793207144466
711,315.3670435912147,5.75373717823621
712,314.5903913641545,5.751271447767904
713,315.2293978383551,5.753300620888269
714,315.3472618797843,5.753674450274388
715,315.23660360099313,5.753323479417109
716,315.59398305871923,5.754456523703537
717,315.1518035213967,5.753054438682382
718,315.624635044033,5.754553643732823
719,314.71470895929747,5.751666542600907
720,314.68305538226474,5.751565958903751
721,316.0101626410846,5.755774373326379
722,315.2502343786945,5.753366718314045
723,314.6250310809197,5.751381552242665
724,314.3912510678422,5.750638232775503
725,314.32135671195056,5.750415891580768
726,313.39494009478653,5.747464184593074
727,314.99679884527154,5.752562476378032
728,315.9788828077016,5.755675384796012
729,316.5690807595534,5.757541482411108
730,316.5784954350926,5.757571221687996
731,316.6378808558816,5.757758789234215
732,316.12526138421583,5.756138531827955
733,315.15965238597914,5.753079343400547
734,315.5167572722502,5.754211793953528
735,314.8047938546018,5.75195274468207
736,315.1883154980116,5.753170287176089
737,316.0151351329675,5.75579010843034
738,315.33712732498117,5.753642311997376
739,315.78148177407144,5.755050461008065
740,316.1177831877926,5.756114875746682
741,315.79818029761606,5.755103339606131
742,314.6986452240162,5.751615499084979
743,314.4541915125444,5.750838410563718
744,313.90781341295474,5.749099354946069
745,314.337396739791,5.750466920943696
746,315.0163867048582,5.752624658757837
747,314.40165275101583,5.750671317382888
748,314.9307617367819,5.752352810654975
749,314.1326879839551,5.749815469846654
750,315.29399011906344,5.75350550553543
751,315.6404676937198,5.754603805383202
752,315.2302457467173,5.753303310698381
753,315.01469001299887,5.752619272700159
754,316.2419399365854,5.756507553350419
755,315.3723890566459,5.753754128073669
756,316.80653140521684,5.758291276537144
757,315.84220673796443,5.755242743106361
758,315.5495065315243,5.754315584192944
759,315.95846163953354,5.755610754438732
760,315.49877210478013,5.754154790071254
761,316.4516431405294,5.757170443625371
762,316.6387581322429,5.757761559828635
763,316.2550276797754,5.756548937717023
764,316.1209404973141,5.756124863459877
765,315.7623582316002,5.754989899757157
766,316.4532006978463,5.757175365557417
767,316.6325871885046,5.757742070730371
768,315.8943317949994,5.755407764611289
769,314.95110641714416,5.752417409054764
770,314.4581095652689,5.750850870338214
771,314.7871758103174,5.751896778135043
772,315.0306757474681,5.75267001740948
773,314.6280147829173,5.751391035556309
